+------+-------------+--------------+-------------+-------------+
| Rank |  Drug Name  | Target Name  | Interaction | Probability |
| 1722 |  67462786.0 | Protein 3366 |      NO     |     0.00    |
| 1723 |  9948102.0  | Protein 3966 |      NO     |     0.00    |
| 1724 |  11360300.0 | Protein 933  |      NO     |     0.00    |
| 1725 |  49850262.0 | Protein 3683 |      NO     |     0.00    |
| 1726 |  25175634.0 | Protein 2700 |      NO     |     0.00    |
| 1727 |  5360515.0  | Protein 4494 |      NO     |     0.00    |
| 1728 |    5971.0   | Protein 5790 |      NO     |     0.00    |
| 1729 |  53464059.0 | Protein 2138 |      NO     |     0.00    |
| 1730 |    4765.0   | Protein 4989 |      NO     |     0.00    |
| 1731 |   656580.0  | Protein 198  |      NO     |     0.00    |
| 1732 |   71485.0   | Protein 716  |      NO     |     0.00    |
| 1733 |  16307093.0 | Protein 5279 |      NO     |     0.00    |
| 1734 |  1069686.0  | Protein 3426 |      NO     |     0.00    |
| 1735 |    6448.0   | Protein 5803 |      NO     |     0.00    |
| 1736 | 135399748.0 | Protein 2726 |      NO     |     0.00    |
| 1737 |  6918305.0  | Protein 5756 |      NO     |     0.00    |
| 1738 |  22227931.0 | Protein 3862 |      NO     |     0.00    |
| 1739 |  6433083.0  | Protein 4738 |      NO     |     0.00    |
| 1740 |  73442743.0 | Protein 1931 |      NO     |     0.00    |
| 1741 |  11222830.0 | Protein 3128 |      NO     |     0.00    |
| 1742 |   180559.0  | Protein 4947 |      NO     |     0.00    |
| 1743 |  10297043.0 | Protein 2213 |      NO     |     0.00    |
| 1744 |  2853753.0  | Protein 5999 |      NO     |     0.00    |
| 1745 |   68602.0   | Protein 5648 |      NO     |     0.00    |
| 1746 |   31404.0   | Protein 2363 |      NO     |     0.00    |
| 1747 |  66558287.0 | Protein 4252 |      NO     |     0.00    |
| 1748 |    2335.0   | Protein 191  |      NO     |     0.00    |
| 1749 |  9851211.0  | Protein 2108 |      NO     |     0.00    |
| 1750 |    4977.0   | Protein 1883 |      NO     |     0.00    |
| 1751 |  6918453.0  | Protein 1766 |      NO     |     0.00    |
| 1752 |    3795.0   | Protein 3166 |      NO     |     0.00    |
| 1753 |   55251.0   | Protein 2951 |      NO     |     0.00    |
| 1754 |  73707448.0 | Protein 5241 |      NO     |     0.00    |
| 1755 |    3339.0   | Protein 4658 |      NO     |     0.00    |
| 1756 |  11681588.0 | Protein 1578 |      NO     |     0.00    |
| 1757 |  73602827.0 | Protein 3309 |      NO     |     0.00    |
| 1758 |  13304188.0 | Protein 2696 |      NO     |     0.00    |
| 1759 |    4581.0   | Protein 4803 |      NO     |     0.00    |
| 1760 |   108030.0  | Protein 2717 |      NO     |     0.00    |
| 1761 |  10178705.0 |  Protein 28  |      NO     |     0.00    |
| 1762 | 135484493.0 | Protein 1440 |      NO     |     0.00    |
| 1763 |   151115.0  | Protein 248  |      NO     |     0.00    |
| 1764 |    4121.0   | Protein 3670 |      NO     |     0.00    |
| 1765 |  24855958.0 | Protein 3420 |      NO     |     0.00    |
| 1766 |  16049404.0 | Protein 5950 |      NO     |     0.00    |
| 1767 |  53315878.0 | Protein 1549 |      NO     |     0.00    |
| 1768 |  5574924.0  | Protein 4322 |      NO     |     0.00    |
| 1769 |   50981.0   | Protein 2959 |      NO     |     0.00    |
| 1770 |    3994.0   | Protein 4103 |      NO     |     0.00    |
| 1771 |   24733.0   | Protein 4557 |      NO     |     0.00    |
| 1772 |   736715.0  | Protein 6031 |      NO     |     0.00    |
| 1773 |  11317348.0 | Protein 576  |      NO     |     0.00    |
| 1774 |   52919.0   | Protein 2418 |      NO     |     0.00    |
| 1775 |    3546.0   | Protein 4667 |      NO     |     0.00    |
| 1776 |  25181195.0 | Protein 5345 |      NO     |     0.00    |
| 1777 |   160339.0  | Protein 3082 |      NO     |     0.00    |
| 1778 |  66553156.0 | Protein 263  |      NO     |     0.00    |
| 1779 |   65854.0   | Protein 1370 |      NO     |     0.00    |
| 1780 |   214347.0  | Protein 4762 |      NO     |     0.00    |
| 1781 |    5960.0   | Protein 5277 |      NO     |     0.00    |
| 1782 |    4888.0   | Protein 3285 |      NO     |     0.00    |
| 1783 |   119373.0  | Protein 3759 |      NO     |     0.00    |
| 1784 | 135665263.0 | Protein 1213 |      NO     |     0.00    |
| 1785 |    2896.0   | Protein 3294 |      NO     |     0.00    |
| 1786 |  10430788.0 | Protein 3851 |      NO     |     0.00    |
| 1787 |   108167.0  | Protein 2976 |      NO     |     0.00    |
| 1788 |  16198383.0 | Protein 772  |      NO     |     0.00    |
| 1789 |  25260757.0 | Protein 3101 |      NO     |     0.00    |
| 1790 |   126402.0  | Protein 5798 |      NO     |     0.00    |
| 1791 |  10275777.0 | Protein 2822 |      NO     |     0.00    |
| 1792 |  10668211.0 | Protein 5127 |      NO     |     0.00    |
| 1793 |    4891.0   | Protein 2589 |      NO     |     0.00    |
| 1794 |  16760376.0 | Protein 1552 |      NO     |     0.00    |
| 1795 |  25074470.0 | Protein 2124 |      NO     |     0.00    |
| 1796 |  9803242.0  | Protein 820  |      NO     |     0.00    |
| 1797 |  5311276.0  | Protein 4228 |      NO     |     0.00    |
| 1798 |  11219835.0 | Protein 1022 |      NO     |     0.00    |
| 1799 |  32681978.0 | Protein 5399 |      NO     |     0.00    |
| 1800 |  16061509.0 | Protein 4160 |      NO     |     0.00    |
| 1801 |    5160.0   | Protein 5246 |      NO     |     0.00    |
| 1802 |  10521421.0 | Protein 3819 |      NO     |     0.00    |
| 1803 |  49779726.0 | Protein 2767 |      NO     |     0.00    |
| 1804 |   68664.0   | Protein 3354 |      NO     |     0.00    |
| 1805 |   235905.0  | Protein 5387 |      NO     |     0.00    |
| 1806 |   108094.0  | Protein 5931 |      NO     |     0.00    |
| 1807 |  6603827.0  | Protein 4137 |      NO     |     0.00    |
| 1808 |   200510.0  | Protein 3970 |      NO     |     0.00    |
| 1809 |   729483.0  | Protein 5186 |      NO     |     0.00    |
| 1810 |  9862937.0  | Protein 6054 |      NO     |     0.00    |
| 1811 |  2913564.0  | Protein 948  |      NO     |     0.00    |
| 1812 |  6605258.0  | Protein 417  |      NO     |     0.00    |
| 1813 |   122162.0  | Protein 5823 |      NO     |     0.00    |
| 1814 |    3305.0   | Protein 5028 |      NO     |     0.00    |
| 1815 |    5452.0   | Protein 4051 |      NO     |     0.00    |
| 1816 |  24770514.0 | Protein 4019 |      NO     |     0.00    |
| 1817 |    4754.0   | Protein 5635 |      NO     |     0.00    |
| 1818 |  9840324.0  | Protein 3334 |      NO     |     0.00    |
| 1819 |    4500.0   | Protein 4097 |      NO     |     0.00    |
| 1820 |   41643.0   | Protein 5872 |      NO     |     0.00    |
| 1821 |    6087.0   | Protein 646  |      NO     |     0.00    |
| 1822 |    2708.0   | Protein 3638 |      NO     |     0.00    |
| 1823 |  11947802.0 | Protein 1527 |      NO     |     0.00    |
| 1824 |   16666.0   | Protein 4802 |      NO     |     0.00    |
| 1825 |    460.0    | Protein 4859 |      NO     |     0.00    |
| 1826 |  14539800.0 | Protein 1206 |      NO     |     0.00    |
| 1827 |  5329099.0  | Protein 5063 |      NO     |     0.00    |
| 1828 |  15942748.0 | Protein 1327 |      NO     |     0.00    |
| 1829 |  24905149.0 | Protein 1867 |      NO     |     0.00    |
| 1830 |   34359.0   | Protein 5959 |      NO     |     0.00    |
| 1831 |   65814.0   | Protein 2777 |      NO     |     0.00    |
| 1832 |   47528.0   | Protein 1688 |      NO     |     0.00    |
| 1833 |  2819993.0  | Protein 407  |      NO     |     0.00    |
| 1834 |  24180719.0 | Protein 1949 |      NO     |     0.00    |
| 1835 | 129009917.0 | Protein 164  |      NO     |     0.00    |
| 1836 |  67376285.0 | Protein 5107 |      NO     |     0.00    |
| 1837 |   158797.0  | Protein 2917 |      NO     |     0.00    |
| 1838 |  25167777.0 | Protein 2276 |      NO     |     0.00    |
| 1839 |    5251.0   | Protein 5936 |      NO     |     0.00    |
| 1840 |   40839.0   | Protein 1874 |      NO     |     0.00    |
| 1841 |   72139.0   | Protein 3655 |      NO     |     0.00    |
| 1842 |   51683.0   | Protein 4033 |      NO     |     0.00    |
| 1843 |  57519748.0 | Protein 2068 |      NO     |     0.00    |
| 1844 |   21632.0   | Protein 5583 |      NO     |     0.00    |
| 1845 |   148121.0  | Protein 2487 |      NO     |     0.00    |
| 1846 |  4282258.0  | Protein 3437 |      NO     |     0.00    |
| 1847 |    2120.0   | Protein 3702 |      NO     |     0.00    |
| 1848 |  44473434.0 | Protein 2694 |      NO     |     0.00    |
| 1849 |    7510.0   | Protein 1667 |      NO     |     0.00    |
| 1850 |   40973.0   | Protein 5996 |      NO     |     0.00    |
| 1851 |  23642339.0 | Protein 3832 |      NO     |     0.00    |
| 1852 |  76525291.0 | Protein 3427 |      NO     |     0.00    |
| 1853 |  11692123.0 | Protein 857  |      NO     |     0.00    |
| 1854 |   33624.0   | Protein 2876 |      NO     |     0.00    |
| 1855 |  56639570.0 | Protein 5832 |      NO     |     0.00    |
| 1856 |  5702079.0  | Protein 691  |      NO     |     0.00    |
| 1857 |   680502.0  | Protein 4710 |      NO     |     0.00    |
| 1858 |  11228183.0 | Protein 1425 |      NO     |     0.00    |
| 1859 |   157355.0  | Protein 1983 |      NO     |     0.00    |
| 1860 |   68865.0   | Protein 5054 |      NO     |     0.00    |
| 1861 |  59603622.0 | Protein 3417 |      NO     |     0.00    |
| 1862 |    5205.0   | Protein 2765 |      NO     |     0.00    |
| 1863 |  16058752.0 | Protein 1109 |      NO     |     0.00    |
| 1864 |  44634701.0 | Protein 2443 |      NO     |     0.00    |
| 1865 |   320761.0  | Protein 883  |      NO     |     0.00    |
| 1866 |  42641861.0 | Protein 2650 |      NO     |     0.00    |
| 1867 |   727750.0  | Protein 2586 |      NO     |     0.00    |
| 1868 |    3678.0   | Protein 3149 |      NO     |     0.00    |
| 1869 |     UNK     | Protein 1555 |      NO     |     0.00    |
| 1870 |  11250133.0 | Protein 3530 |      NO     |     0.00    |
| 1871 |    595.0    | Protein 4005 |      NO     |     0.00    |
| 1872 |  6419739.0  | Protein 2584 |      NO     |     0.00    |
| 1873 |    5510.0   | Protein 3982 |      NO     |     0.00    |
| 1874 |  72710839.0 | Protein 1930 |      NO     |     0.00    |
| 1875 |  9858940.0  | Protein 2280 |      NO     |     0.00    |
| 1876 |   70846.0   | Protein 3479 |      NO     |     0.00    |
| 1877 |  42887770.0 | Protein 3469 |      NO     |     0.00    |
| 1878 |   71212.0   | Protein 5079 |      NO     |     0.00    |
| 1879 |  11837140.0 | Protein 168  |      NO     |     0.00    |
| 1880 |    5368.0   | Protein 672  |      NO     |     0.00    |
| 1881 |   15134.0   | Protein 152  |      NO     |     0.00    |
| 1882 |  15953870.0 | Protein 3729 |      NO     |     0.00    |
| 1883 |     UNK     | Protein 3075 |      NO     |     0.00    |
| 1884 |  44369694.0 | Protein 4426 |      NO     |     0.00    |
| 1885 |  90642938.0 | Protein 3996 |      NO     |     0.00    |
| 1886 |    4493.0   | Protein 806  |      NO     |     0.00    |
| 1887 |    4993.0   | Protein 1176 |      NO     |     0.00    |
| 1888 |    1858.0   | Protein 3976 |      NO     |     0.00    |
| 1889 |  6507974.0  | Protein 1088 |      NO     |     0.00    |
| 1890 |   78144.0   | Protein 2738 |      NO     |     0.00    |
| 1891 |   27200.0   | Protein 268  |      NO     |     0.00    |
| 1892 |  4659569.0  | Protein 2950 |      NO     |     0.00    |
| 1893 |  44157038.0 | Protein 719  |      NO     |     0.00    |
| 1894 |  46209133.0 | Protein 316  |      NO     |     0.00    |
| 1895 |    5578.0   | Protein 201  |      NO     |     0.00    |
| 1896 |  57990869.0 | Protein 4529 |      NO     |     0.00    |
| 1897 |   23674.0   | Protein 507  |      NO     |     0.00    |
| 1898 |  5311382.0  | Protein 805  |      NO     |     0.00    |
| 1899 | 129010071.0 | Protein 1080 |      NO     |     0.00    |
| 1900 |   65820.0   | Protein 5146 |      NO     |     0.00    |
| 1901 |  59772309.0 | Protein 562  |      NO     |     0.00    |
| 1902 |   74839.0   | Protein 5816 |      NO     |     0.00    |
| 1903 |    4054.0   | Protein 4925 |      NO     |     0.00    |
| 1904 |    2239.0   | Protein 1095 |      NO     |     0.00    |
| 1905 | 129010094.0 | Protein 5004 |      NO     |     0.00    |
| 1906 |    5780.0   | Protein 3507 |      NO     |     0.00    |
| 1907 |   442965.0  | Protein 4290 |      NO     |     0.00    |
| 1908 |  46943432.0 | Protein 3808 |      NO     |     0.00    |
| 1909 |  5280373.0  | Protein 5130 |      NO     |     0.00    |
| 1910 |   154087.0  | Protein 1964 |      NO     |     0.00    |
| 1911 |   50294.0   | Protein 245  |      NO     |     0.00    |
| 1912 |  9908992.0  | Protein 5998 |      NO     |     0.00    |
| 1913 |    6291.0   | Protein 5929 |      NO     |     0.00    |
| 1914 |  71291068.0 | Protein 3120 |      NO     |     0.00    |
| 1915 |  44237094.0 | Protein 1075 |      NO     |     0.00    |
| 1916 |  11955855.0 | Protein 2896 |      NO     |     0.00    |
| 1917 |  6710779.0  | Protein 3410 |      NO     |     0.00    |
| 1918 |    3696.0   | Protein 3119 |      NO     |     0.00    |
| 1919 |   613000.0  | Protein 5830 |      NO     |     0.00    |
| 1920 |   17507.0   | Protein 4902 |      NO     |     0.00    |
| 1921 |   123715.0  | Protein 4480 |      NO     |     0.00    |
| 1922 |  6918732.0  | Protein 5057 |      NO     |     0.00    |
| 1923 |  16020046.0 | Protein 2600 |      NO     |     0.00    |
| 1924 |  2779853.0  | Protein 1877 |      NO     |     0.00    |
| 1925 |   28693.0   | Protein 3369 |      NO     |     0.00    |
| 1926 |  9805105.0  | Protein 2340 |      NO     |     0.00    |
| 1927 |  16034833.0 | Protein 297  |      NO     |     0.00    |
| 1928 |  4231127.0  | Protein 3208 |      NO     |     0.00    |
| 1929 |   441477.0  | Protein 1178 |      NO     |     0.00    |
| 1930 |  5458190.0  | Protein 5196 |      NO     |     0.00    |
| 1931 |  5287792.0  | Protein 6058 |      NO     |     0.00    |
| 1932 |  52918385.0 | Protein 3931 |      NO     |     0.00    |
| 1933 |   108137.0  | Protein 4437 |      NO     |     0.00    |
| 1934 |    5603.0   | Protein 2167 |      NO     |     0.00    |
| 1935 |  10273347.0 | Protein 2740 |      NO     |     0.00    |
| 1936 |   69550.0   | Protein 2082 |      NO     |     0.00    |
| 1937 |  51371322.0 | Protein 1898 |      NO     |     0.00    |
| 1938 |  6708465.0  | Protein 1051 |      NO     |     0.00    |
| 1939 |   213039.0  | Protein 4239 |      NO     |     0.00    |
| 1940 | 135398661.0 | Protein 4493 |      NO     |     0.00    |
| 1941 |    3549.0   | Protein 3406 |      NO     |     0.00    |
| 1942 |  3906779.0  | Protein 2129 |      NO     |     0.00    |
| 1943 |   287180.0  | Protein 989  |      NO     |     0.00    |
| 1944 |  6918097.0  | Protein 3396 |      NO     |     0.00    |
| 1945 |    4413.0   | Protein 5606 |      NO     |     0.00    |
| 1946 |    5734.0   | Protein 5826 |      NO     |     0.00    |
| 1947 |  5462501.0  | Protein 4877 |      NO     |     0.00    |
| 1948 |  5702080.0  | Protein 5315 |      NO     |     0.00    |
| 1949 |  9811606.0  | Protein 3091 |      NO     |     0.00    |
| 1950 | 129010028.0 | Protein 1096 |      NO     |     0.00    |
| 1951 |  4302960.0  | Protein 3104 |      NO     |     0.00    |
| 1952 |    5430.0   | Protein 5927 |      NO     |     0.00    |
| 1953 |   17513.0   | Protein 535  |      NO     |     0.00    |
| 1954 |    4463.0   | Protein 1162 |      NO     |     0.00    |
| 1955 |  54566491.0 | Protein 5895 |      NO     |     0.00    |
| 1956 |   34040.0   | Protein 1261 |      NO     |     0.00    |
| 1957 |  16129667.0 | Protein 148  |      NO     |     0.00    |
| 1958 |    5749.0   | Protein 2892 |      NO     |     0.00    |
| 1959 |   66261.0   | Protein 762  |      NO     |     0.00    |
| 1960 |   133017.0  | Protein 1317 |      NO     |     0.00    |
| 1961 |    1986.0   | Protein 4765 |      NO     |     0.00    |
| 1962 |    5011.0   | Protein 1428 |      NO     |     0.00    |
| 1963 |  4284720.0  | Protein 5221 |      NO     |     0.00    |
| 1964 |  11363176.0 | Protein 3767 |      NO     |     0.00    |
| 1965 |    5712.0   | Protein 3302 |      NO     |     0.00    |
| 1966 |  24771824.0 | Protein 2267 |      NO     |     0.00    |
| 1967 |   123619.0  | Protein 1886 |      NO     |     0.00    |
| 1968 |    2419.0   | Protein 476  |      NO     |     0.00    |
| 1969 |  49803313.0 | Protein 306  |      NO     |     0.00    |
| 1970 |  9840076.0  | Protein 3952 |      NO     |     0.00    |
| 1971 |  49848070.0 | Protein 717  |      NO     |     0.00    |
| 1972 |  6330930.0  | Protein 1791 |      NO     |     0.00    |
| 1973 |  9795056.0  | Protein 4318 |      NO     |     0.00    |
| 1974 |    4098.0   | Protein 1550 |      NO     |     0.00    |
| 1975 |   656765.0  | Protein 434  |      NO     |     0.00    |
| 1976 |   656668.0  | Protein 3744 |      NO     |     0.00    |
| 1977 |  5328135.0  | Protein 969  |      NO     |     0.00    |
| 1978 |    4910.0   | Protein 4647 |      NO     |     0.00    |
| 1979 |   115056.0  | Protein 5088 |      NO     |     0.00    |
| 1980 |   128618.0  | Protein 4460 |      NO     |     0.00    |
| 1981 |  5282230.0  | Protein 4926 |      NO     |     0.00    |
| 1982 |   37589.0   | Protein 5682 |      NO     |     0.00    |
| 1983 |  9806063.0  | Protein 333  |      NO     |     0.00    |
| 1984 |    3538.0   | Protein 1659 |      NO     |     0.00    |
